Wall time,Step,Value
1648820331.276717,0,9781.0
1648820331.9424598,1,6872.1953125
1648820338.006367,2,6193.82080078125
1648820346.3921988,3,7486.64697265625
1648820354.998899,4,5442.5771484375
1648820364.726109,5,5315.16796875
1648820374.131488,6,5543.6240234375
1648820383.994503,7,4939.69921875
1648820393.221995,8,5532.7138671875
1648820402.6418371,9,5835.05078125
1648820412.0962932,10,6222.22705078125
1648820421.592174,11,2260.373779296875
1648820431.218903,12,3556.504150390625
1648820441.459509,13,4508.005859375
1648820451.0604842,14,1777.445556640625
1648820460.651291,15,2732.343017578125
1648820470.093266,16,4092.07177734375
1648820479.6979892,17,4290.19140625
1648820488.856123,18,6636.30615234375
1648820498.5813172,19,6096.9072265625
1648820507.933044,20,4889.3515625
1648820517.0965812,21,2630.112548828125
1648820526.802901,22,4826.658203125
1648820536.321693,23,4666.033203125
1648820545.8136141,24,3927.3896484375
1648820555.090477,25,3724.2890625
1648820564.319829,26,5577.1875
1648820573.797041,27,2915.26123046875
1648820583.082209,28,2503.61669921875
1648820592.26752,29,5185.2431640625
1648820601.7178319,30,2150.935546875
1648820610.9791229,31,5018.5732421875
1648820620.532361,32,5394.03857421875
1648820630.160616,33,3058.74951171875
1648820639.755689,34,2362.203125
1648820649.249676,35,2701.094482421875
1648820658.590213,36,3143.023193359375
1648820667.829718,37,2824.19775390625
1648820677.1654952,38,2987.5556640625
1648820686.4014158,39,1226.56005859375
1648820695.666276,40,2784.744140625
1648820704.921728,41,1512.814208984375
1648820714.092135,42,1086.053955078125
1648820723.296075,43,2721.8271484375
1648820732.35446,44,2500.525146484375
1648820741.488703,45,2716.332275390625
1648820750.682505,46,1090.1092529296875
1648820759.865812,47,2677.726806640625
1648820769.009891,48,1398.5823974609375
1648820778.335892,49,2821.79345703125
1648820787.402282,50,2165.490478515625
1648820796.519943,51,1275.3682861328125
1648820805.728769,52,1547.579345703125
1648820815.303811,53,1099.533203125
1648820826.343153,54,3942.4599609375
1648820836.3664682,55,1394.11962890625
1648820846.221927,56,3450.48974609375
1648820855.612832,57,2512.411865234375
1648820864.832094,58,1269.7099609375
1648820874.119391,59,1289.4771728515625
1648820883.2917361,60,1395.606201171875
1648820892.487969,61,1250.58837890625
1648820901.852842,62,1806.833984375
1648820911.1994722,63,1919.45751953125
1648820920.516408,64,1577.5426025390625
1648820929.781487,65,1154.3572998046875
1648820939.056306,66,1281.9405517578125
1648820948.3279638,67,1291.543212890625
1648820957.699499,68,1284.260986328125
1648820967.193255,69,1113.70361328125
1648820976.4885209,70,1712.215576171875
1648820985.739237,71,1388.9007568359375
1648820994.656595,72,1386.4892578125
1648821003.558927,73,2094.133056640625
1648821012.379261,74,1927.8856201171875
1648821021.320299,75,1706.727783203125
1648821030.957997,76,1739.83203125
1648821040.52569,77,1885.5950927734375
1648821050.149513,78,1932.0765380859375
1648821059.606346,79,1151.110595703125
1648821069.334482,80,1759.7501220703125
1648821078.96711,81,1420.4716796875
1648821089.1321511,82,1276.5394287109375
1648821098.84808,83,965.1063842773438
1648821108.378944,84,1170.40966796875
1648821117.962029,85,1546.14990234375
1648821127.423851,86,1500.450927734375
1648821137.739578,87,1467.4075927734375
1648821148.015832,88,1765.059814453125
1648821157.982046,89,1617.21923828125
1648821168.070484,90,1441.4468994140625
1648821177.603966,91,1424.95556640625
1648821187.102876,92,1697.0115966796875
1648821196.853009,93,4560.32373046875
1648821206.7553248,94,1239.7379150390625
1648821216.051231,95,1360.1536865234375
1648821225.8748522,96,1929.188232421875
1648821235.9963012,97,2063.9208984375
1648821245.677435,98,1590.493408203125
1648821255.264678,99,1858.897216796875
1648821264.821722,100,2635.8095703125
