Wall time,Step,Value
1648820331.942324,1,46.400001525878906
1648820338.0062861,2,66.9000015258789
1648820346.392125,3,66.69999694824219
1648820354.99882,4,78.9000015258789
1648820364.726017,5,115.69999694824219
1648820374.1314108,6,93.9000015258789
1648820383.994411,7,91.4000015258789
1648820393.221919,8,77.0999984741211
1648820402.6417558,9,105.30000305175781
1648820412.0962079,10,89.0
1648820421.5921001,11,154.39999389648438
1648820431.218827,12,129.1999969482422
1648820441.459424,13,109.9000015258789
1648820451.06041,14,162.8000030517578
1648820460.6512158,15,152.8000030517578
1648820470.093188,16,138.5
1648820479.697908,17,133.60000610351562
1648820488.856041,18,102.0999984741211
1648820498.581242,19,111.5999984741211
1648820507.93297,20,123.80000305175781
1648820517.096506,21,159.3000030517578
1648820526.802799,22,128.0
1648820536.3216178,23,130.1999969482422
1648820545.813534,24,131.60000610351562
1648820555.090241,25,127.5999984741211
1648820564.319745,26,118.19999694824219
1648820573.7969642,27,152.0
1648820583.082133,28,144.3000030517578
1648820592.267442,29,101.69999694824219
1648820601.717758,30,158.0
1648820610.9789948,31,116.0999984741211
1648820620.5322812,32,113.30000305175781
1648820630.160539,33,144.5
1648820639.7556129,34,151.1999969482422
1648820649.24956,35,156.8000030517578
1648820658.5901399,36,142.0
1648820667.8296409,37,154.10000610351562
1648820677.16542,38,146.8000030517578
1648820686.401325,39,177.6999969482422
1648820695.6662002,40,156.89999389648438
1648820704.92165,41,176.39999389648438
1648820714.092062,42,180.3000030517578
1648820723.295979,43,153.0
1648820732.354346,44,176.39999389648438
1648820741.4886222,45,153.5
1648820750.682414,46,184.10000610351562
1648820759.865736,47,159.39999389648438
1648820769.009813,48,173.3000030517578
1648820778.335807,49,153.89999389648438
1648820787.402205,50,148.3000030517578
1648820796.519865,51,187.5
1648820805.728692,52,171.60000610351562
1648820815.303735,53,180.8000030517578
1648820826.343061,54,132.60000610351562
1648820836.366388,55,178.39999389648438
1648820846.221847,56,142.1999969482422
1648820855.612684,57,138.5
1648820864.832022,58,183.1999969482422
1648820874.119317,59,167.60000610351562
1648820883.291657,60,178.0
1648820892.487773,61,177.6999969482422
1648820901.852763,62,160.60000610351562
1648820911.1993961,63,133.3000030517578
1648820920.5163321,64,177.8000030517578
1648820929.7814112,65,184.8000030517578
1648820939.056166,66,189.60000610351562
1648820948.327889,67,181.89999389648438
1648820957.699426,68,169.1999969482422
1648820967.1931798,69,174.10000610351562
1648820976.4884238,70,163.5
1648820985.7391622,71,177.89999389648438
1648820994.656517,72,160.1999969482422
1648821003.558851,73,171.0
1648821012.379185,74,168.10000610351562
1648821021.320222,75,185.5
1648821030.95792,76,166.6999969482422
1648821040.525606,77,159.39999389648438
1648821050.1494389,78,152.6999969482422
1648821059.606265,79,180.39999389648438
1648821069.334409,80,163.0
1648821078.966974,81,165.89999389648438
1648821089.132076,82,172.89999389648438
1648821098.847984,83,183.6999969482422
1648821108.378867,84,164.89999389648438
1648821117.961954,85,167.1999969482422
1648821127.4237719,86,146.0
1648821137.7394948,87,162.89999389648438
1648821148.0157561,88,174.10000610351562
1648821157.981962,89,161.1999969482422
1648821168.070405,90,178.6999969482422
1648821177.603891,91,164.0
1648821187.102797,92,180.8000030517578
1648821196.852931,93,126.0
1648821206.7552488,94,173.8000030517578
1648821216.0511591,95,172.6999969482422
1648821225.8747709,96,132.8000030517578
1648821235.996119,97,127.19999694824219
1648821245.677361,98,150.3000030517578
1648821255.264589,99,174.60000610351562
1648821264.821646,100,155.1999969482422
